Customer_ID,Gender,Age_Group,City,Country,Customer_Segment,Acquisition_Channel
4419,Female,36-45,East Jillstad,Slovakia,Regular,Paid Ads
4420,Other,26-35,Elizabethshire,Finland,VIP,Organic Search
4421,Female,56-65,Sototown,Denmark,VIP,Email
4422,Other,36-45,Lake Jason,Germany,Regular,Paid Ads
4423,Female,18-25,Castroton,Germany,VIP,Referral
4424,Male,56-65,Richardville,France,Regular,Email
4425,Female,26-35,Lake Krystal,Italy,Regular,Paid Ads
4426,Male,56-65,Sarahton,Netherlands,Regular,Paid Ads
4427,Female,18-25,Port Juan,Germany,Regular,Social Media
4428,Male,66+,Washingtonville,Poland,Regular,Social Media
4429,Male,66+,Gregoryview,Germany,VIP,Email
4430,Male,18-25,Stephenside,Czech Republic,Regular,Email
4431,Male,66+,Allenstad,Austria,Regular,Organic Search
4432,Male,26-35,Port Sophia,Sweden,Regular,Organic Search
4433,Male,18-25,Port Denise,Croatia,Regular,Social Media
4434,Male,66+,East Joshuafurt,Spain,Regular,Paid Ads
4435,Other,46-55,Jacobland,Romania,Regular,Referral
4436,Male,18-25,Mcdonaldchester,France,Regular,Organic Search
4437,Female,56-65,West Melissaburgh,Spain,Regular,Referral
4438,Female,26-35,Taylorshire,France,Regular,Organic Search
4439,Female,26-35,Normaland,Germany,Regular,Email
4440,Female,46-55,North Robertchester,Finland,Regular,Referral
4441,Female,56-65,Port Debbie,France,Regular,Referral
4442,Female,46-55,West Tonyport,Netherlands,Regular,Organic Search
4443,Other,26-35,Raymondview,Poland,Regular,Paid Ads
4444,Male,66+,East Matthewstad,Germany,Regular,Paid Ads
4445,Male,26-35,West Richard,France,VIP,Organic Search
4446,Male,56-65,New Christopher,Germany,Regular,Paid Ads
4447,Male,36-45,Hectorport,Sweden,Regular,Email
4448,Other,66+,Pattonview,Finland,Regular,Organic Search
4449,Other,46-55,Davisburgh,Spain,VIP,Referral
4450,Other,56-65,Jennifermouth,Poland,Regular,Email
4451,Male,56-65,Daughertychester,Germany,Regular,Organic Search
4452,Male,18-25,Gutierrezton,Portugal,Regular,Referral
4453,Male,66+,East Paul,Italy,Regular,Paid Ads
4454,Male,18-25,Nicoleshire,Greece,Regular,Paid Ads
4455,Other,36-45,Fredchester,Portugal,VIP,Referral
4456,Male,18-25,Waltonberg,France,Regular,Organic Search
4457,Male,36-45,Lake Alexis,Italy,Regular,Email
4458,Other,66+,West Lisa,Finland,VIP,Social Media
4459,Male,46-55,North Taylortown,Poland,Regular,Email
4460,Other,56-65,East Kevin,Germany,VIP,Referral
4461,Other,46-55,Debbieberg,Italy,VIP,Referral
4462,Male,26-35,Davidborough,Portugal,VIP,Email
4463,Male,56-65,Sethtown,Bulgaria,Regular,Referral
4464,Male,26-35,Simsfort,Belgium,Regular,Referral
4465,Male,56-65,Jonathanborough,Finland,Regular,Organic Search
4466,Other,46-55,Davidfurt,Denmark,VIP,Referral
4467,Female,56-65,Singhview,Germany,Regular,Organic Search
4468,Male,26-35,Lake Randallberg,Germany,VIP,Email
4469,Male,26-35,Bergerbury,Sweden,Regular,Paid Ads
4470,Other,56-65,North Johnstad,Germany,Regular,Paid Ads
4471,Male,46-55,Port Ashley,Italy,Regular,Organic Search
4472,Female,66+,Hernandezburgh,Spain,Regular,Organic Search
4473,Female,46-55,North Adamshire,Italy,Regular,Organic Search
4474,Other,66+,Franciscoport,Italy,Regular,Email
4475,Other,56-65,Williamville,Germany,Regular,Social Media
4476,Male,56-65,North Anthony,France,VIP,Email
4477,Female,18-25,Audreyland,Italy,Regular,Email
4478,Female,56-65,South Bradleyport,Belgium,Regular,Email
4479,Other,66+,Port Kelseymouth,Netherlands,Regular,Referral
4480,Other,18-25,Leachmouth,France,Regular,Paid Ads
4481,Female,36-45,Robinview,Greece,Regular,Referral
4482,Male,56-65,West James,Spain,Regular,Email
4483,Male,36-45,West Terri,Hungary,Regular,Social Media
4484,Other,56-65,Madisonfurt,Poland,Regular,Paid Ads
4485,Male,56-65,Williamfort,Italy,Regular,Referral
4486,Male,46-55,Lake Teresa,Poland,Regular,Paid Ads
4487,Other,18-25,Thorntonfurt,Poland,Regular,Referral
4488,Other,46-55,Markland,Germany,Regular,Social Media
4489,Female,56-65,New Kimberly,Germany,Regular,Referral
4490,Male,56-65,New Caitlinhaven,Germany,Regular,Referral
4491,Other,46-55,North Robert,France,Regular,Social Media
4492,Other,36-45,Robertstad,Belgium,Regular,Organic Search
4493,Male,56-65,West Juan,Croatia,Regular,Social Media
4494,Female,26-35,Jasontown,Germany,Regular,Referral
4495,Other,36-45,Aaronton,Spain,Regular,Email
4496,Other,18-25,West Melissashire,Spain,Regular,Social Media
4497,Other,18-25,South Bobbymouth,Czech Republic,Regular,Social Media
4498,Other,26-35,Duncanstad,Germany,Regular,Email
4499,Male,36-45,Pottsville,Sweden,Regular,Organic Search
4500,Male,26-35,Amandaview,Hungary,Regular,Referral
4501,Female,36-45,West William,Germany,Regular,Organic Search
4502,Other,26-35,Robinchester,Germany,Regular,Social Media
4503,Male,26-35,Lake Cynthia,Italy,VIP,Email
4504,Male,66+,Stricklandport,Poland,Regular,Social Media
4505,Other,56-65,East Shannon,Spain,Regular,Email
4506,Female,36-45,Torresport,Poland,Regular,Organic Search
4507,Female,26-35,West Jeffrey,Poland,VIP,Referral
4508,Male,18-25,New Tanyabury,Czech Republic,VIP,Organic Search
4509,Other,46-55,Graveston,Belgium,Regular,Referral
4510,Other,36-45,Veronicaburgh,Germany,Regular,Organic Search
4511,Female,46-55,Lake Dianeton,Finland,Regular,Email
4512,Other,26-35,North Kristin,France,Regular,Email
4513,Female,46-55,Stacyshire,Netherlands,Regular,Organic Search
4514,Female,66+,East Michael,Spain,Regular,Organic Search
4515,Male,46-55,New Paul,Spain,Regular,Organic Search
4516,Other,26-35,Lake Jeffreyland,Germany,Regular,Organic Search
4517,Female,36-45,Isaiahmouth,Germany,Regular,Social Media
4518,Other,18-25,Lake Lauraborough,Germany,Regular,Social Media
4519,Female,56-65,New Aaronville,Netherlands,Regular,Referral
4520,Female,26-35,Port Stevenberg,Sweden,Regular,Organic Search
4521,Male,18-25,Castromouth,Italy,Regular,Social Media
4522,Female,46-55,Lake Patricia,Poland,VIP,Referral
4523,Male,26-35,Donnashire,Czech Republic,VIP,Organic Search
4524,Male,66+,New Maryhaven,Italy,Regular,Social Media
4525,Male,36-45,Monicashire,Italy,Regular,Referral
4526,Female,56-65,Simmonsfurt,Finland,Regular,Social Media
4527,Male,56-65,East Lindseyfurt,Italy,Regular,Paid Ads
4528,Male,56-65,West Cynthiashire,Germany,Regular,Organic Search
4529,Male,26-35,Port Johnny,Spain,Regular,Social Media
4530,Male,66+,Port Kyle,France,Regular,Email
4531,Other,26-35,Port Rachel,Germany,Regular,Paid Ads
4532,Male,66+,Shepardton,Ireland,Regular,Paid Ads
4533,Other,26-35,Samanthafurt,Slovakia,Regular,Referral
4534,Female,36-45,Murphymouth,Spain,Regular,Email
4535,Other,36-45,Ramseyfort,Portugal,Regular,Social Media
4536,Male,26-35,Allisonview,Poland,Regular,Social Media
4537,Female,26-35,Jeffside,Germany,Regular,Social Media
4538,Male,56-65,North Lesliechester,Germany,Regular,Social Media
4539,Female,18-25,Joannaberg,Poland,VIP,Organic Search
4540,Other,18-25,Michelletown,Spain,Regular,Email
4541,Female,46-55,East Walterland,Germany,Regular,Referral
4542,Female,66+,Brianville,France,Regular,Paid Ads
4543,Other,66+,Ronaldshire,France,Regular,Social Media
4544,Female,18-25,West Tyler,Germany,Regular,Social Media
4545,Other,46-55,Adkinsland,Greece,VIP,Social Media
4546,Other,26-35,East Cindyshire,Austria,VIP,Paid Ads
4547,Other,18-25,Medinatown,Spain,Regular,Organic Search
4548,Female,18-25,Arnoldchester,Spain,Regular,Organic Search
4549,Male,66+,North Robertfurt,Belgium,Regular,Email
4550,Female,18-25,Dianemouth,Cyprus,Regular,Email
4551,Male,56-65,Melissafurt,Spain,VIP,Paid Ads
4552,Female,26-35,Port Kristin,Spain,VIP,Email
4553,Female,66+,Brettborough,Italy,VIP,Paid Ads
4554,Other,36-45,Port Laura,Germany,Regular,Paid Ads
4555,Other,26-35,Lake Lisa,Slovakia,Regular,Email
4556,Other,56-65,Patrickchester,Germany,Regular,Social Media
4557,Female,26-35,Lake Melanie,Italy,Regular,Referral
4558,Other,46-55,Jacksonburgh,Spain,Regular,Referral
4559,Other,46-55,Dorothyland,Ireland,Regular,Organic Search
4560,Male,26-35,New David,Bulgaria,Regular,Paid Ads
4561,Other,36-45,Jeffreyland,Poland,Regular,Referral
4562,Female,18-25,South Robertfort,France,Regular,Email
4563,Male,66+,Port Robertburgh,Poland,VIP,Organic Search
4564,Other,36-45,East Lisabury,Spain,Regular,Email
4565,Male,66+,Matthewfurt,Germany,Regular,Paid Ads
4566,Male,56-65,Lake Angelica,Germany,Regular,Email
4567,Female,26-35,Port Benjaminborough,France,Regular,Referral
4568,Other,56-65,Dennisstad,France,Regular,Email
4569,Other,36-45,West Jacob,Greece,Regular,Email
4570,Female,46-55,New Mariomouth,Finland,Regular,Email
4571,Other,26-35,Parkerhaven,Italy,Regular,Organic Search
4572,Male,26-35,North Matthewfort,Austria,VIP,Referral
4573,Female,66+,Franklinshire,Portugal,Regular,Organic Search
4574,Female,56-65,North Jason,Hungary,Regular,Email
4575,Female,18-25,Jensentown,Finland,Regular,Social Media
4576,Other,36-45,Ellisshire,Portugal,Regular,Social Media
4577,Male,36-45,Lake Rebeccaville,Slovakia,Regular,Paid Ads
4578,Male,56-65,Davidbury,Italy,Regular,Email
4579,Male,66+,West Amandastad,Germany,Regular,Organic Search
4580,Other,36-45,Amberstad,France,Regular,Email
4581,Male,56-65,South Scottshire,Germany,Regular,Referral
4582,Male,36-45,Port Katherine,Hungary,Regular,Social Media
4583,Male,66+,Lake Annachester,Poland,Regular,Email
4584,Male,18-25,Port Cody,Poland,Regular,Email
4585,Female,26-35,West Cynthiaton,Germany,Regular,Referral
4586,Other,26-35,Bowmanstad,Slovakia,Regular,Social Media
4587,Other,36-45,Port Benjaminland,Germany,Regular,Email
4588,Other,46-55,Angelicashire,Portugal,Regular,Organic Search
4589,Other,36-45,Camposmouth,Czech Republic,VIP,Referral
4590,Other,18-25,Cliffordside,Germany,VIP,Paid Ads
4591,Male,18-25,Jonesside,Czech Republic,Regular,Email
4592,Other,46-55,Mitchellland,Germany,Regular,Social Media
4593,Male,66+,Juarezmouth,Italy,Regular,Email
4594,Other,36-45,West Rachel,Germany,Regular,Organic Search
4595,Other,18-25,Lake Hectorbury,Austria,VIP,Social Media
4596,Male,36-45,Ericfurt,Germany,Regular,Referral
4597,Male,36-45,New Brianna,France,Regular,Email
4598,Female,46-55,Lake Thomaschester,Spain,VIP,Referral
4599,Other,36-45,Troyland,Germany,Regular,Email
4600,Male,26-35,Obrienmouth,Italy,Regular,Email
4601,Male,66+,Nancyport,Germany,Regular,Social Media
4602,Female,18-25,Lawrenceton,Estonia,Regular,Social Media
4603,Male,18-25,Huertaview,Italy,Regular,Referral
4604,Male,56-65,Loriland,Hungary,Regular,Paid Ads
4605,Male,18-25,West Deanna,Italy,Regular,Paid Ads
4606,Other,56-65,Coreyburgh,Italy,VIP,Paid Ads
4607,Male,46-55,Rogerchester,Hungary,Regular,Referral
4608,Male,56-65,North Dominique,Germany,Regular,Referral
4609,Female,26-35,Port Lisa,Italy,Regular,Email
4610,Female,36-45,West Jenniferstad,Germany,VIP,Referral
4611,Male,56-65,Stuartside,Germany,Regular,Referral
4612,Female,66+,West Jennifer,Lithuania,Regular,Social Media
4613,Other,36-45,Singletontown,Spain,Regular,Social Media
4614,Female,18-25,West Michelle,Germany,VIP,Email
4615,Male,46-55,Port Elizabeth,Spain,Regular,Organic Search
4616,Female,46-55,New Russell,France,Regular,Paid Ads
4617,Other,18-25,South Jessica,Ireland,Regular,Social Media
4618,Female,18-25,Websterton,Belgium,Regular,Email
4619,Female,26-35,Hartborough,France,Regular,Email
4620,Male,46-55,Cynthiastad,Italy,Regular,Social Media
4621,Other,56-65,Michaelland,Belgium,Regular,Organic Search
4622,Male,56-65,Romantown,Poland,Regular,Social Media
4623,Other,46-55,Port Sarahville,Ireland,Regular,Social Media
4624,Female,18-25,Port Kyle,Portugal,Regular,Paid Ads
4625,Female,56-65,North Johnfort,Hungary,Regular,Referral
4626,Female,18-25,Armstrongstad,Germany,Regular,Paid Ads
4627,Female,56-65,Wagnerburgh,Germany,Regular,Organic Search
4628,Female,36-45,Patriciatown,Czech Republic,Regular,Organic Search
4629,Male,56-65,Robertsburgh,France,Regular,Email
4630,Other,46-55,Crawfordchester,Finland,Regular,Referral
4631,Other,36-45,West Karenborough,Italy,Regular,Paid Ads
4632,Male,46-55,New Alicia,Portugal,Regular,Referral
4633,Female,18-25,Kellyburgh,Italy,Regular,Organic Search
4634,Other,18-25,Howehaven,Poland,Regular,Social Media
4635,Other,46-55,West Sheila,France,Regular,Paid Ads
4636,Female,26-35,Kathyville,Spain,Regular,Paid Ads
4637,Female,18-25,East Karenton,Slovenia,Regular,Paid Ads
4638,Male,18-25,Williambury,Romania,Regular,Social Media
4639,Male,18-25,Kristinebury,Italy,Regular,Social Media
4640,Male,66+,Monicashire,Germany,Regular,Email
4641,Female,18-25,Roblesview,Hungary,Regular,Paid Ads
4642,Male,56-65,Morganburgh,France,Regular,Organic Search
4643,Other,56-65,West Haroldmouth,Poland,Regular,Paid Ads
4644,Female,56-65,Emilychester,Germany,Regular,Organic Search
4645,Other,56-65,Tracyton,Poland,Regular,Referral
4646,Other,46-55,East Mary,Luxembourg,Regular,Paid Ads
4647,Female,36-45,Christophershire,Italy,Regular,Paid Ads
4648,Female,66+,New Anthonyhaven,France,Regular,Paid Ads
4649,Male,18-25,Jesseland,Germany,Regular,Email
4650,Male,36-45,Hensonmouth,Germany,Regular,Referral
4651,Female,26-35,West Stevenshire,Germany,VIP,Organic Search
4652,Female,46-55,Morseberg,Germany,Regular,Paid Ads
4653,Male,18-25,Christophermouth,Germany,VIP,Social Media
4654,Male,46-55,East Gregory,Czech Republic,Regular,Referral
4655,Male,56-65,New Danielborough,Greece,Regular,Referral
4656,Other,18-25,South James,Lithuania,VIP,Referral
4657,Female,18-25,Port Timothymouth,Spain,VIP,Referral
4658,Female,56-65,New Chloe,France,Regular,Organic Search
4659,Male,56-65,Seanfurt,Sweden,Regular,Paid Ads
4660,Male,66+,Dorisberg,Portugal,Regular,Paid Ads
4661,Male,56-65,Lake Judy,Germany,Regular,Email
4662,Other,46-55,New Erinside,Germany,Regular,Referral
4663,Male,18-25,South Jameschester,Spain,VIP,Social Media
4664,Other,36-45,West Johnshire,France,Regular,Organic Search
4665,Male,56-65,Parkerside,Bulgaria,VIP,Organic Search
4666,Male,46-55,South Gerald,Spain,Regular,Paid Ads
4667,Male,26-35,North Leslieshire,Italy,Regular,Social Media
4668,Male,26-35,New Kevin,Austria,Regular,Organic Search
4669,Male,26-35,Bowenside,Netherlands,Regular,Paid Ads
4670,Female,18-25,South Sarah,Finland,VIP,Organic Search
4671,Female,66+,Elizabethfurt,Poland,Regular,Referral
4672,Female,56-65,North Stephanie,Denmark,VIP,Paid Ads
4673,Other,36-45,New Janet,Italy,Regular,Paid Ads
4674,Female,46-55,Stephenburgh,Slovakia,VIP,Referral
4675,Female,66+,Melissamouth,Poland,Regular,Paid Ads
4676,Female,66+,Gabrielview,France,Regular,Email
4677,Female,18-25,North Peter,Italy,VIP,Organic Search
4678,Male,36-45,North Walter,Poland,Regular,Email
4679,Male,26-35,New Joshuaborough,Poland,Regular,Email
4680,Other,36-45,New Caitlin,Denmark,Regular,Email
4681,Female,46-55,Carterburgh,Denmark,Regular,Email
4682,Male,26-35,North Jennifer,Belgium,Regular,Organic Search
4683,Other,56-65,Burgessside,Finland,Regular,Referral
4684,Other,66+,East Gregory,France,Regular,Email
4685,Other,18-25,Ferrellton,Estonia,Regular,Referral
4686,Other,26-35,Fowlershire,France,VIP,Social Media
4687,Female,56-65,Courtneychester,Germany,Regular,Email
4688,Male,46-55,West Christopherbury,Ireland,Regular,Paid Ads
4689,Female,26-35,Lake Charlesfort,Hungary,Regular,Social Media
4690,Female,46-55,Port Jeremy,Spain,Regular,Organic Search
4691,Male,26-35,North Maria,Spain,Regular,Email
4692,Female,46-55,West Williamstad,Italy,VIP,Organic Search
4693,Male,26-35,Michelleton,Germany,Regular,Referral
4694,Other,26-35,Daviesshire,Belgium,Regular,Social Media
4695,Male,26-35,Ballardstad,Finland,Regular,Organic Search
4696,Male,56-65,Meyerberg,Germany,Regular,Paid Ads
4697,Other,66+,Port Jocelynmouth,Sweden,Regular,Referral
4698,Male,56-65,West Shannonberg,France,VIP,Email
4699,Other,18-25,West Michael,Spain,VIP,Organic Search
4700,Male,18-25,Brianchester,Italy,Regular,Organic Search
4701,Other,66+,New Brian,Italy,VIP,Paid Ads
4702,Female,26-35,South Henrystad,Germany,Regular,Email
4703,Other,66+,North Kayla,Belgium,Regular,Email
4704,Male,56-65,Port Loriview,Germany,Regular,Social Media
4705,Male,56-65,South Chadhaven,France,Regular,Social Media
4706,Male,18-25,Thomashaven,Italy,VIP,Email
4707,Other,56-65,Bowenview,Sweden,Regular,Paid Ads
4708,Male,18-25,Lake Jamesshire,France,Regular,Paid Ads
4709,Male,18-25,Carrfort,Croatia,Regular,Organic Search
4710,Other,56-65,West Rickeyland,France,Regular,Social Media
4711,Female,56-65,Waltersberg,Belgium,VIP,Email
4712,Female,26-35,Kellyfurt,Lithuania,Regular,Paid Ads
4713,Other,18-25,Kingmouth,Netherlands,VIP,Paid Ads
4714,Male,36-45,West Dawnmouth,France,Regular,Organic Search
4715,Female,56-65,Lake Michealton,Italy,Regular,Social Media
4716,Other,36-45,Katiefort,France,Regular,Referral
4717,Other,18-25,Davidmouth,Italy,VIP,Email
4718,Other,66+,South Heidimouth,Germany,VIP,Paid Ads
4719,Other,18-25,Richardburgh,Greece,Regular,Paid Ads
4720,Other,26-35,Lake Robert,Slovakia,Regular,Email
4721,Female,18-25,Lake Sydneyport,Slovakia,VIP,Referral
4722,Other,36-45,Amyshire,Germany,Regular,Organic Search
4723,Other,36-45,Lake Garyshire,Spain,Regular,Referral
4724,Female,66+,Alexanderside,France,Regular,Referral
4725,Male,36-45,Morrisstad,France,Regular,Organic Search
4726,Male,26-35,South Karl,Germany,Regular,Email
4727,Other,66+,Karachester,Croatia,Regular,Email
4728,Female,18-25,South Micheleport,Germany,Regular,Social Media
4729,Male,36-45,Carolville,Italy,Regular,Referral
4730,Male,18-25,East Ericland,Germany,Regular,Paid Ads
4731,Female,46-55,South Roger,France,Regular,Organic Search
4732,Other,26-35,Rebeccaborough,Germany,Regular,Referral
4733,Male,66+,West Stephenton,Germany,Regular,Paid Ads
4734,Male,56-65,Melissaport,France,Regular,Referral
4735,Male,26-35,New Carlos,Germany,VIP,Social Media
4736,Other,36-45,Craigmouth,Ireland,VIP,Referral
4737,Female,26-35,South Michael,Italy,Regular,Social Media
4738,Other,18-25,North John,France,Regular,Social Media
4739,Male,46-55,New Rebeccaville,Netherlands,Regular,Paid Ads
4740,Female,46-55,Annahaven,Austria,Regular,Organic Search
4741,Male,36-45,Josephview,Germany,Regular,Social Media
4742,Other,66+,Rodneyberg,Spain,Regular,Social Media
4743,Male,36-45,Obrientown,Spain,Regular,Email
4744,Male,46-55,Coopershire,Lithuania,Regular,Email
4745,Female,18-25,Matthewfurt,Germany,Regular,Paid Ads
4746,Other,26-35,Lake Jillmouth,Hungary,Regular,Organic Search
4747,Female,66+,Michaelberg,Spain,Regular,Social Media
4748,Female,26-35,East Matthewland,Slovakia,Regular,Social Media
4749,Other,46-55,Lamberttown,Luxembourg,Regular,Referral
4750,Female,56-65,Mikaylatown,Austria,Regular,Social Media
4751,Female,46-55,Lake Debraview,Sweden,Regular,Organic Search
4752,Other,18-25,Richardchester,Netherlands,Regular,Social Media
4753,Female,18-25,Youngbury,Germany,Regular,Social Media
4754,Female,36-45,Davidmouth,Spain,Regular,Paid Ads
4755,Female,26-35,Caseymouth,France,Regular,Social Media
4756,Other,46-55,Mannberg,Greece,Regular,Organic Search
4757,Female,66+,West Steven,Germany,Regular,Social Media
4758,Female,26-35,South Jenniferfort,Poland,Regular,Email
4759,Male,46-55,Evansside,Czech Republic,Regular,Social Media
4760,Other,18-25,Millerchester,Sweden,Regular,Organic Search
4761,Other,46-55,Karenshire,Netherlands,Regular,Email
4762,Other,26-35,Grimesstad,Spain,Regular,Organic Search
4763,Female,26-35,Morganberg,Austria,Regular,Social Media
4764,Female,56-65,West Shannon,Belgium,Regular,Email
4765,Other,18-25,Danielberg,Sweden,Regular,Social Media
4766,Female,56-65,Port Isaac,Poland,VIP,Referral
4767,Male,36-45,New Loriview,Italy,Regular,Organic Search
4768,Male,18-25,Katiefort,Bulgaria,VIP,Social Media
4769,Other,66+,Johnstonton,France,Regular,Paid Ads
4770,Male,18-25,Barnesshire,France,Regular,Organic Search
4771,Other,56-65,North Benjamin,France,Regular,Paid Ads
